Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[87]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<int>::~new_allocator() [87]
-----------------------------------------------
                0.00    0.00       1/3           Graph::Graph(int) [126]
                0.00    0.00       1/3           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [170]
                0.00    0.00       1/3           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [147]
[88]     0.0    0.00    0.00       3         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [88]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::~new_allocator() [86]
-----------------------------------------------
                0.00    0.00       1/3           Eulerian::Eulerian(Graph const&) [128]
                0.00    0.00       1/3           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [175]
                0.00    0.00       1/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [155]
[89]     0.0    0.00    0.00       3         std::allocator<int>::~allocator() [89]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<int>::~new_allocator() [87]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [101]
[90]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [90]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<bool>::allocator() [102]
[91]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<bool>::new_allocator() [91]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<bool>::~allocator() [103]
[92]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<bool>::~new_allocator() [92]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int>::allocator(std::allocator<int> const&) [104]
[93]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [93]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [116]
[94]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [94]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [117]
[95]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [95]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [100]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [106]
[96]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [96]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [105]
[97]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [97]
-----------------------------------------------
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [139]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::allocate(unsigned long, void const*) [131]
[98]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [98]
-----------------------------------------------
                0.00    0.00       1/2           __gnu_cxx::new_allocator<int>::max_size() const [140]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [134]
[99]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::_M_max_size() const [99]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [95]
[100]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [100]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [170]
                0.00    0.00       1/2           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [146]
[101]    0.0    0.00    0.00       2         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [101]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [90]
-----------------------------------------------
                0.00    0.00       1/2           Eulerian::Eulerian(Graph const&) [128]
                0.00    0.00       1/2           Eulerian::isConnected() const [137]
[102]    0.0    0.00    0.00       2         std::allocator<bool>::allocator() [102]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<bool>::new_allocator() [91]
-----------------------------------------------
                0.00    0.00       1/2           Eulerian::Eulerian(Graph const&) [128]
                0.00    0.00       1/2           Eulerian::isConnected() const [137]
[103]    0.0    0.00    0.00       2         std::allocator<bool>::~allocator() [103]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<bool>::~new_allocator() [92]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [175]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [154]
[104]    0.0    0.00    0.00       2         std::allocator<int>::allocator(std::allocator<int> const&) [104]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [93]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [114]
[105]    0.0    0.00    0.00       2         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [105]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [97]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [110]
[106]    0.0    0.00    0.00       2         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [106]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [96]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [171]
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [173]
[107]    0.0    0.00    0.00       2         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [107]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::~vector() [178]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [176]
[108]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [108]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
[109]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [109]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [85]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [117]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [114]
[110]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [110]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [84]
                0.00    0.00       2/2           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [106]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [115]
[111]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [111]
                0.00    0.00       2/4           std::allocator<unsigned long>::~allocator() [83]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [115]
[112]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [112]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [82]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [116]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [113]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [112]
[113]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [113]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [84]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [120]
[114]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [114]
                0.00    0.00       2/2           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [105]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [110]
                0.00    0.00       2/4           std::allocator<unsigned long>::~allocator() [83]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::~vector() [121]
[115]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [115]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [111]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [112]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [112]
[116]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [116]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [94]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [109]
[117]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [117]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [95]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [120]
[118]    0.0    0.00    0.00       2         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [109]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [85]
                0.00    0.00       2/6           unsigned long* std::__addressof<unsigned long>(unsigned long&) [80]
                0.00    0.00       2/13964       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [20]
                0.00    0.00       2/13964       std::operator+(std::_Bit_iterator const&, long) [23]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [120]
[119]    0.0    0.00    0.00       2         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [119]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [82]
-----------------------------------------------
                0.00    0.00       1/2           Eulerian::Eulerian(Graph const&) [128]
                0.00    0.00       1/2           Eulerian::isConnected() const [137]
[120]    0.0    0.00    0.00       2         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [120]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [114]
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [119]
-----------------------------------------------
                0.00    0.00       1/2           Eulerian::isConnected() const [137]
                0.00    0.00       1/2           Eulerian::~Eulerian() [129]
[121]    0.0    0.00    0.00       2         std::vector<bool, std::allocator<bool> >::~vector() [121]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [115]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [169]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [174]
[122]    0.0    0.00    0.00       2         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [122]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[123]    0.0    0.00    0.00       1         generateRandomGraph(Graph&, int) [123]
                0.00    0.00    4998/4998        Graph::addEdge(int, int) [58]
                0.00    0.00       1/4011        Graph::getNumVertices() const [59]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN5GraphC2Ei [195]
[124]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [124]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z19generateRandomGraphR5Graphi [194]
[125]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [125]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[126]    0.0    0.00    0.00       1         Graph::Graph(int) [126]
                0.00    0.00       1/1           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [141]
                0.00    0.00       1/1           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [172]
                0.00    0.00       1/3           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [88]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[127]    0.0    0.00    0.00       1         Graph::~Graph() [127]
                0.00    0.00       1/1           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [173]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[128]    0.0    0.00    0.00       1         Eulerian::Eulerian(Graph const&) [128]
                0.00    0.00   11996/35971       std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [9]
                0.00    0.00    9996/29988       std::_List_const_iterator<int>::operator*() const [13]
                0.00    0.00    9996/9999        std::vector<int, std::allocator<int> >::operator[](unsigned long) [32]
                0.00    0.00    9996/29988       std::_List_const_iterator<int>::operator++() [14]
                0.00    0.00    2003/4011        Graph::getNumVertices() const [59]
                0.00    0.00    2000/7984        std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) const [55]
                0.00    0.00    2000/5983        std::__cxx11::list<int, std::allocator<int> >::begin() const [57]
                0.00    0.00    2000/5983        std::__cxx11::list<int, std::allocator<int> >::end() const [56]
                0.00    0.00       1/2           std::allocator<bool>::allocator() [102]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [120]
                0.00    0.00       1/2           std::allocator<bool>::~allocator() [103]
                0.00    0.00       1/1           std::allocator<int>::allocator() [142]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [177]
                0.00    0.00       1/3           std::allocator<int>::~allocator() [89]
                0.00    0.00       1/3985        Graph::getAdjLists[abi:cxx11]() const [61]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[129]    0.0    0.00    0.00       1         Eulerian::~Eulerian() [129]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [178]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::~vector() [121]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::deallocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [161]
[130]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::deallocate(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [130]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::allocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, unsigned long) [162]
[131]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::allocate(unsigned long, void const*) [131]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [98]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [141]
[132]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator() [132]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [164]
[133]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [133]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [165]
[134]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [134]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<int>::_M_max_size() const [99]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::allocator() [142]
[135]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::new_allocator() [135]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[136]    0.0    0.00    0.00       1         Graph::printGraph() const [136]
                0.00    0.00   11996/35971       std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [9]
                0.00    0.00    9996/29988       std::_List_const_iterator<int>::operator*() const [13]
                0.00    0.00    9996/29988       std::_List_const_iterator<int>::operator++() [14]
                0.00    0.00    2000/7984        std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) const [55]
                0.00    0.00    2000/5983        std::__cxx11::list<int, std::allocator<int> >::begin() const [57]
                0.00    0.00    2000/5983        std::__cxx11::list<int, std::allocator<int> >::end() const [56]
-----------------------------------------------
                0.00    0.00       1/1           Eulerian::hasEulerianCircuit() const [138]
[137]    0.0    0.00    0.00       1         Eulerian::isConnected() const [137]
                0.00    0.00    2004/4011        Graph::getNumVertices() const [59]
                0.00    0.00    2001/3985        Graph::getAdjLists[abi:cxx11]() const [61]
                0.00    0.00    2001/7984        std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) const [55]
                0.00    0.00    2001/2001        std::__cxx11::list<int, std::allocator<int> >::empty() const [62]
                0.00    0.00    1983/13962       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [28]
                0.00    0.00    1983/11979       std::_Bit_reference::operator bool() const [30]
                0.00    0.00       1/2           std::allocator<bool>::allocator() [102]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [120]
                0.00    0.00       1/2           std::allocator<bool>::~allocator() [103]
                0.00    0.00       1/1           void Eulerian::isConnected() const::{lambda(int, auto:1&&)#1}::operator()<{lambda(int, auto:1&&)#1}&>(int, {lambda(int, auto:1&&)#1}&) const [193]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::~vector() [121]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[138]    0.0    0.00    0.00       1         Eulerian::hasEulerianCircuit() const [138]
                0.00    0.00       3/9999        std::vector<int, std::allocator<int> >::operator[](unsigned long) [32]
                0.00    0.00       3/4011        Graph::getNumVertices() const [59]
                0.00    0.00       1/1           Eulerian::isConnected() const [137]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [163]
[139]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [139]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [98]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [166]
[140]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::max_size() const [140]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<int>::_M_max_size() const [99]
-----------------------------------------------
                0.00    0.00       1/1           Graph::Graph(int) [126]
[141]    0.0    0.00    0.00       1         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [141]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator() [132]
-----------------------------------------------
                0.00    0.00       1/1           Eulerian::Eulerian(Graph const&) [128]
[142]    0.0    0.00    0.00       1         std::allocator<int>::allocator() [142]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::new_allocator() [135]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [187]
[143]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [143]
                0.00    0.00    2000/4000        std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&) [60]
                0.00    0.00    2000/2000        void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [77]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [189]
[144]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [144]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [149]
[145]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_allocate(unsigned long) [145]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::allocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, unsigned long) [162]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [151]
[146]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [146]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [150]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [101]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_Vector_base() [152]
[147]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [147]
                0.00    0.00       1/3           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [88]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_Vector_base() [152]
[148]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_deallocate(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [148]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::deallocate(std::allocator<std::__cxx11::list<int, std::allocator<int> > >&, std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [161]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [151]
[149]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [149]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_allocate(unsigned long) [145]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [146]
